WU,"Ith, High Arcanist",54
WB,"Jirina, Dauntless General",54
RW,"Razia, Boros Archangel",54
URW,"Bruse Tarl, Boorish Herder",53
U,"Go-Shintai of Lost Wisdom",53
WUBR,"Cecily, Haunted Mage",53
WBG,"Miara, Thorn of the Glade",53
RG,"Radha, Coalition Warlord",53
B,"Gallowbraid",53
GU,"Gilanra, Caller of Wirewood",53
R,"Tuktuk the Explorer",53
BR,"Toggo, Goblin Weaponsmith",53
BR,"Krark, the Thumbless",53
URW,"Akiri, Line-Slinger",53
R,"Pia and Kiran Nalaar",53
UB,"Esior, Wardwing Familiar",52
WU,"Abdel Adrian, Gorion's Ward",52
WBG,"Nadier, Agent of the Duskenel",52
G,"Shisato, Whispering Hunter",52
WU,"Ishai, Ojutai Dragonspeaker",52
RGW,"Rograkh, Son of Rohgahh",52
WB,"Shadowheart, Dark Justiciar",52
UR,"Volo, Itinerant Scholar",51
R,"Karlach, Fury of Avernus",51
G,"Autumn Willow",51
GW,"Ich-Tekik, Salvage Splicer",51
UBR,"Ludevic, Necro-Alchemist",51
URW,"Kraum, Ludevic's Opus",51
BRG,"Kamahl, Heart of Krosa",51
R,"Krark, the Thumbless",51
G,"Thriss, Nantuko Primus",51
R,"Livaan, Cultist of Tiamat",50
W,"Lae'zel, Vlaakith's Champion",50
UBR,"Eligeth, Crossroads Augur",50
GWU,"The Fourth Doctor",50
RG,"Wilson, Refined Grizzly",50
GW,"Jasmine Boreal",50
BRG,"Tana, the Bloodsower",50
B,"Shadowheart, Dark Justiciar",50
W,"Opal-Eye, Konda's Yojimbo",50
GW,"Lila, Hospitality Hostess",50
R,"Éomer, Marshal of Rohan",50
WU,"Tobias Andrion",50
WU,"Pippin, Guard of the Citadel",49
GU,"Zellix, Sanity Flayer",49
GUR,"Jeska, Thrice Reborn",49
RWB,"Bruse Tarl, Boorish Herder",49
BR,"Falthis, Shadowcat Familiar",49
RW,"Ganax, Astral Hunter",49
R,"Holga, Relentless Rager",49
W,"Rasaad yn Bashir",49
R,"Yuan Shao, the Indecisive",49
RWB,"Bruse Tarl, Boorish Herder",49
UBR,"Ludevic, Necro-Alchemist",49
URW,"Gandalf of the Secret Fire",49
WU,"Boromir, Gondor's Hope",49
WU,"Esior, Wardwing Familiar",48
GW,"Ardenn, Intrepid Archaeologist",48
RG,"Wyll, Blade of Frontiers",48
UBR,"Kraum, Ludevic's Opus",48
GUR,"Kamahl, Heart of Krosa",48
WB,"Tymna the Weaver",48
W,"Avacyn, Guardian Angel",48
BG,"Erinis, Gloom Stalker",48
B,"Visara the Dreadful",48
B,"Keskit, the Flesh Sculptor",48
G,"Polukranos, World Eater",47
WU,"Lae'zel, Vlaakith's Champion",47
R,"Rograkh, Son of Rohgahh",47
BR,"Wyll, Blade of Frontiers",47
WU,"Lulu, Loyal Hollyphant",47
WB,"Abdel Adrian, Gorion's Ward",47
BR,"Axelrod Gunnarson",47
W,"Sigrid, God-Favored",47
BGU,"Ikra Shidiqi, the Usurper",47
WBG,"Ich-Tekik, Salvage Splicer",47
B,"Morinfen",47
UR,"Gale, Waterdeep Prodigy",47
BG,"Enkira, Hostile Scavenger",47
GWU,"Akroma, Vision of Ixidor",46
RWB,"Jeska, Thrice Reborn",46
BRG,"Ikra Shidiqi, the Usurper",46
GWU,"Kydele, Chosen of Kruphix",46
GU,"Nael, Avizoa Aeronaut",46
BG,"Kodama of the East Tree",46
WB,"Prava of the Steel Legion",46
WU,"Eligeth, Crossroads Augur",46
WB,"Ravos, Soultender",46
R,"Latulla, Keldon Overseer",46
RGW,"Akiri, Line-Slinger",46
R,"Lu Bu, Master-at-Arms",46
GW,"Sam, Loyal Attendant",45
BR,"Dragonlord Kolaghan",45
B,"Burakos, Party Leader",45
W,"Syr Alin, the Lion's Claw",45
R,"Dargo, the Shipwrecker",45
UR,"Kraum, Ludevic's Opus",45
U,"Soramaro, First to Dream",45
BG,"Wilson, Refined Grizzly",45
BG,"Burakos, Party Leader",45
B,"Falthis, Shadowcat Familiar",45
RGW,"Aragorn, Hornburg Hero",45
W,"Zamriel, Seraph of Steel",45
RG,"Strider, Ranger of the North",45
RW,"Bruse Tarl, Boorish Herder",45
RW,"Lae'zel, Vlaakith's Champion",44
URW,"Bruse Tarl, Boorish Herder",44
WU,"Ardenn, Intrepid Archaeologist",44
RG,"Jerrard of the Closed Fist",44
U,"Alora, Merry Thief",44
WU,"Jedit Ojanen",44
URW,"Livio, Oathsworn Sentinel",44
BRG,"Ikra Shidiqi, the Usurper",44
G,"Jaheira, Friend of the Forest",44
WB,"Sarevok, Deathbringer",44
GWU,"Kydele, Chosen of Kruphix",44
W,"Akroma, Vision of Ixidor",44
UR,"Alena, Kessig Trapper",44
B,"Sengir, the Dark Baron",43
R,"Patron of the Akki",43
WB,"Elas il-Kor, Sadistic Pilgrim",43
B,"Crovax the Cursed",43
W,"Livio, Oathsworn Sentinel",43
BRG,"Ikra Shidiqi, the Usurper",43
B,"Kyoki, Sanity's Eclipse",43
W,"Akroma, Vision of Ixidor",43
WU,"Volo, Itinerant Scholar",43
U,"Ghost of Ramirez DePietro",43
BRG,"Reyhan, Last of the Abzan",43
GW,"Erinis, Gloom Stalker",43
B,"Gorbag of Minas Morgul",43
WBG,"Prava of the Steel Legion",43
RGW,"Huatli, Poet of Unity",43
RG,"Kamahl, Heart of Krosa",42
GUR,"Tana, the Bloodsower",42
WU,"Esior, Wardwing Familiar",42
UB,"Esior, Wardwing Familiar",42
B,"Baron Sengir",42
RG,"Livaan, Cultist of Tiamat",42
W,"Myojin of Blooming Dawn",42
UB,"Renari, Merchant of Marvels",42
UB,"Silas Renn, Seeker Adept",42
UR,"Esior, Wardwing Familiar",41
W,"Lulu, Loyal Hollyphant",41
UB,"Armix, Filigree Thrasher",41
U,"Gale, Waterdeep Prodigy",41
B,"Sivriss, Nightmare Speaker",41
R,"Goddric, Cloaked Reveler",41
BG,"Nadier, Agent of the Duskenel",41
U,"The Unspeakable",41
UR,"Jeska, Thrice Reborn",41
UB,"Volo, Itinerant Scholar",41
BR,"Rohgahh of Kher Keep",40
BR,"Tor Wauki",40
B,"Kalitas, Bloodchief of Ghet",40
RWB,"Akroma, Vision of Ixidor",40
UR,"The Twelfth Doctor",40
WU,"Ishai, Ojutai Dragonspeaker",40
U,"Linessa, Zephyr Mage",40
BG,"Halana, Kessig Ranger",40
GU,"Wilson, Refined Grizzly",40
R,"Breeches, Brazen Plunderer",40
W,"Lae'zel, Vlaakith's Champion",40
WB,"Nadier, Agent of the Duskenel",40
GWU,"The Sixth Doctor",40
BG,"Gilanra, Caller of Wirewood",40
UB,"Sivitri Scarzam",40
B,"Purraj of Urborg",40
UBR,"The Rani",40
W,"Gwaihir, Greatest of the Eagles",40
UBR,"Cult of Skaro",39
BR,"Lady Orca",39
RWB,"Bruse Tarl, Boorish Herder",39
WUB,"Siani, Eye of the Storm",39
WU,"Imoen, Mystic Trickster",39
U,"Alexi, Zephyr Mage",39
G,"Skanos Dragonheart",39
BR,"Gut, True Soul Zealot",39
BG,"Ikra Shidiqi, the Usurper",39
UBR,"Brinelin, the Moon Kraken",39
RW,"Pietra, Crafter of Clowns",39
RW,"The War Doctor",39
BGU,"Keskit, the Flesh Sculptor",39
G,"Myojin of Life's Web",39
WBG,"Akroma, Vision of Ixidor",39
R,"Alena, Kessig Trapper",39
B,"Commander Greven il-Vec",38
BRG,"Halana, Kessig Ranger",38
B,"Miara, Thorn of the Glade",38
G,"Jaheira, Friend of the Forest",38
WB,"Lulu, Loyal Hollyphant",38
UB,"Sharkey, Tyrant of the Shire",38
UBR,"Silas Renn, Seeker Adept",38
WBG,"Ikra Shidiqi, the Usurper",38
RGW,"Gishath, Sun's Avatar",38
RG,"The Lady of the Mountain",37
WU,"Akroma, Vision of Ixidor",37
R,"Myojin of Roaring Blades",37
GW,"Zar Ojanen, Scion of Efrava",37
UB,"Vhal, Candlekeep Researcher",37
RG,"Durnan of the Yawning Portal",37
WB,"Livio, Oathsworn Sentinel",37
G,"Ich-Tekik, Salvage Splicer",37
BR,"Burakos, Party Leader",37
GW,"Akroma, Vision of Ixidor",37
R,"Jeska, Thrice Reborn",37
BR,"Jeska, Thrice Reborn",37
BR,"Shadowheart, Dark Justiciar",36
GWU,"Sidar Kondo of Jamuraa",36
UBR,"Kediss, Emberclaw Familiar",36
BR,"Sivriss, Nightmare Speaker",36
GU,"Kydele, Chosen of Kruphix",36
RG,"Wyll, Blade of Frontiers",36
UR,"Krark, the Thumbless",36
RW,"Gut, True Soul Zealot",36
GW,"Daughter of Autumn",36
WB,"Lulu, Loyal Hollyphant",36
UB,"Zellix, Sanity Flayer",36
BR,"Armix, Filigree Thrasher",36
URW,"Ludevic, Necro-Alchemist",35
GWU,"Malcolm, Keen-Eyed Navigator",35
RW,"Akiri, Line-Slinger",35
R,"Ganax, Astral Hunter",35
W,"Akroma, Vision of Ixidor",35
W,"Orim, Samite Healer",35
GUR,"Kamahl, Heart of Krosa",35
WB,"Grand Marshal Macie",35
W,"Pianna, Nomad Captain",35
RGW,"Dargo, the Shipwrecker",35
G,"Pir, Imaginative Rascal",35
B,"Hythonia the Cruel",35
W,"Gilraen, Dúnedain Protector",34
RW,"Akroma, Vision of Ixidor",34
WUB,"Ravos, Soultender",34
R,"Jeska, Warrior Adept",34
BR,"Amber Gristle O'Maul",34
B,"Yukora, the Prisoner",34
URW,"Ishai, Ojutai Dragonspeaker",34
BR,"Kediss, Emberclaw Familiar",34
UB,"Glacian, Powerstone Engineer",34
c,"D00-DL, Caricaturist",34
G,"Ich-Tekik, Salvage Splicer",34
BRGW,"Akiri, Line-Slinger",34
W,"Sylvia Brightspear",34
GW,"Ich-Tekik, Salvage Splicer",34
R,"Toggo, Goblin Weaponsmith",34
BR,"Barktooth Warbeard",34
WB,"Miara, Thorn of the Glade",33
U,"Hisoka, Minamo Sensei",33
GW,"Akroma, Vision of Ixidor",33
RGW,"Bruse Tarl, Boorish Herder",33
B,"Sarevok, Deathbringer",33
WU,"Ellyn Harbreeze, Busybody",33
UBR,"Ludevic, Necro-Alchemist",33
BRG,"Bartel Runeaxe",33
RWB,"Akiri, Line-Slinger",33
WB,"Ardenn, Intrepid Archaeologist",33
BR,"Armix, Filigree Thrasher",33
GWU,"Ishai, Ojutai Dragonspeaker",33
WUB,"Silas Renn, Seeker Adept",32
GU,"Anara, Wolvid Familiar",32
RG,"Wyll, Blade of Frontiers",32
WBG,"Ich-Tekik, Salvage Splicer",32
W,"Nagao, Bound by Honor",32
BG,"Gilanra, Caller of Wirewood",32
UB,"Glacian, Powerstone Engineer",32
R,"Pia Nalaar",32
URW,"Ishai, Ojutai Dragonspeaker",32
GU,"Kodama of the East Tree",32
c,"The Prismatic Piper",31
WUB,"Esior, Wardwing Familiar",31
U,"Zellix, Sanity Flayer",31
G,"Jugan, the Rising Star",31
GW,"Jaheira, Friend of the Forest",31
RG,"Livaan, Cultist of Tiamat",31
G,"Haldir, Lórien Lieutenant",31
WB,"Safana, Calimport Cutthroat",31
GU,"Volo, Itinerant Scholar",31
BR,"Burakos, Party Leader",31
UB,"Esior, Wardwing Familiar",31
B,"Armix, Filigree Thrasher",31
U,"Gale, Waterdeep Prodigy",30
B,"Sengir, the Dark Baron",30
B,"Burakos, Party Leader",30
WU,"Rasaad yn Bashir",30
WUB,"Ishai, Ojutai Dragonspeaker",30
URW,"The War Doctor",30
B,"Sivriss, Nightmare Speaker",30
WUB,"Ishai, Ojutai Dragonspeaker",30
UB,"Sakashima of a Thousand Faces",30
UR,"Malcolm, Keen-Eyed Navigator",30
RG,"Elmar, Ulvenwald Informant",30
G,"Iname, Life Aspect",30
B,"Akuta, Born of Ash",30
UB,"Esior, Wardwing Familiar",30
R,"Eron the Relentless",30
W,"Ardenn, Intrepid Archaeologist",30
GU,"Eligeth, Crossroads Augur",30
GW,"Ardenn, Intrepid Archaeologist",30
GUR,"Dargo, the Shipwrecker",30
WB,"Falthis, Shadowcat Familiar",30
R,"Alena, Kessig Trapper",30
GW,"Tusk and Whiskers",29
G,"Kamahl, Heart of Krosa",29
UR,"Ganax, Astral Hunter",29
RWB,"Dargo, the Shipwrecker",29
W,"Hazduhr the Abbot",29
W,"Rashida Scalebane",29
UB,"Vhal, Candlekeep Researcher",29
BRG,"Kediss, Emberclaw Familiar",29
BG,"Reyhan, Last of the Abzan",29
GU,"Esior, Wardwing Familiar",29
B,"Myojin of Grim Betrayal",29
UB,"Alora, Merry Thief",29
RG,"Alena, Kessig Trapper",29
W,"Boromir, Warden of the Tower",29
RG,"Halsin, Emerald Archdruid",29
U,"Myojin of Seeing Winds",29
B,"Old Flitterfang",29
BR,"Wyll, Blade of Frontiers",29
W,"Ardenn, Intrepid Archaeologist",29
BR,"Silvar, Devourer of the Free",29
W,"Samwise the Stouthearted",29
BR,"Kediss, Emberclaw Familiar",29
W,"Saradoc, Master of Buckland",29
BR,"Krark, the Thumbless",28
GW,"Rasaad yn Bashir",28
BG,"Erinis, Gloom Stalker",28
B,"Virtus the Veiled",28
BG,"Reyhan, Last of the Abzan",28
UR,"Renari, Merchant of Marvels",28
RW,"Akiri, Line-Slinger",28
G,"Kodama of the North Tree",28
BG,"Anara, Wolvid Familiar",28
BR,"Boris Devilboon",28
BR,"Shadowheart, Dark Justiciar",28
UBR,"Ghost of Ramirez DePietro",28
GUR,"Ghost of Ramirez DePietro",28
R,"Baeloth Barrityl, Entertainer",28
WU,"Imoen, Mystic Trickster",28
URW,"Kraum, Ludevic's Opus",28
GU,"Alora, Merry Thief",28
UR,"Breeches, Brazen Plunderer",28
G,"Halsin, Emerald Archdruid",28
WUB,"Ishai, Ojutai Dragonspeaker",28
GWU,"Ardenn, Intrepid Archaeologist",28
GWU,"Alistair, the Brigadier",28
BG,"Viconia, Drow Apostate",28
UB,"Armix, Filigree Thrasher",27
WBG,"Anara, Wolvid Familiar",27
BR,"Safana, Calimport Cutthroat",27
R,"Ma Chao, Western Warrior",27
RWB,"Akiri, Line-Slinger",27
R,"Tahngarth, Talruum Hero",27
WUB,"Eligeth, Crossroads Augur",27
RG,"Durnan of the Yawning Portal",27
BRG,"Tana, the Bloodsower",27
RG,"Kamahl, Heart of Krosa",27
WU,"Akroma, Vision of Ixidor",27
G,"Slurrk, All-Ingesting",27
GU,"Gilanra, Caller of Wirewood",27
BR,"Nadier, Agent of the Duskenel",27
WB,"Ardenn, Intrepid Archaeologist",27
UR,"Krark, the Thumbless",26
c,"Faceless One",26
RG,"Halana, Kessig Ranger",26
RGW,"Bruse Tarl, Boorish Herder",26
RG,"Sunastian Falconer",26
W,"Linvala, the Preserver",26
GUR,"Eligeth, Crossroads Augur",26
GW,"Sidar Kondo of Jamuraa",26
RG,"Livonya Silone",26
RG,"Kodama of the East Tree",26
W,"Go-Shintai of Shared Purpose",26
WUB,"Falthis, Shadowcat Familiar",26
G,"Sosuke, Son of Seshiro",26
GWU,"The Fifth Doctor",26
UR,"Kediss, Emberclaw Familiar",26
W,"Hikari, Twilight Guardian",26
UBR,"The Twelfth Doctor",26
RWB,"Bruse Tarl, Boorish Herder",26
R,"Breeches, Brazen Plunderer",26
WU,"Ardenn, Intrepid Archaeologist",26
G,"Arashi, the Sky Asunder",25
R,"Baeloth Barrityl, Entertainer",25
RW,"Gut, True Soul Zealot",25
RG,"Jaheira, Friend of the Forest",25
BG,"Ikra Shidiqi, the Usurper",25
B,"Shadowheart, Dark Justiciar",25
BR,"Sarevok, Deathbringer",25
WB,"Akroma, Vision of Ixidor",25
GW,"Lulu, Loyal Hollyphant",25
BG,"Gilanra, Caller of Wirewood",25
B,"Lobelia Sackville-Baggins",25
G,"Durnan of the Yawning Portal",25
R,"Erkenbrand, Lord of Westfold",25
URW,"Akiri, Line-Slinger",25
RG,"Kamahl, Heart of Krosa",25
UB,"Burakos, Party Leader",25
W,"Akroma, Vision of Ixidor",25
BR,"Livaan, Cultist of Tiamat",25
GUR,"The Fugitive Doctor",25
UR,"Zellix, Sanity Flayer",25
RW,"Ellyn Harbreeze, Busybody",25
WBG,"Ikra Shidiqi, the Usurper",25
WBG,"Ravos, Soultender",25
B,"Sivriss, Nightmare Speaker",25
WUBRG,"Kenrith, the Returned King",25
G,"Anara, Wolvid Familiar",25
R,"Karlach, Fury of Avernus",25
UR,"Breeches, Brazen Plunderer",24
W,"Hixus, Prison Warden",24
WB,"Falthis, Shadowcat Familiar",24
GW,"Lady Caleria",24
GW,"Torsten Von Ursus",24
U,"Elrond, Lord of Rivendell",24
UB,"Riven Turnbull",24
URW,"Akiri, Line-Slinger",24
RW,"Bruse Tarl, Boorish Herder",24
GWU,"The Sixth Doctor",24
RG,"Kodama of the East Tree",24
UBR,"Breeches, Brazen Plunderer",24
B,"Sima Yi, Wei Field Marshal",24
UR,"Bjorna, Nightfall Alchemist",24
RWB,"Toggo, Goblin Weaponsmith",24
WUB,"Eligeth, Crossroads Augur",24
RW,"Wyll, Blade of Frontiers",24
W,"Akroma, Vision of Ixidor",24
UBR,"The Valeyard",24
BR,"Karlach, Fury of Avernus",24
R,"Ganax, Astral Hunter",24
WU,"Akroma, Vision of Ixidor",24
BRG,"Alena, Kessig Trapper",24
W,"Livio, Oathsworn Sentinel",24
BGU,"Ghost of Ramirez DePietro",24
RG,"Tana, the Bloodsower",24
GU,"Kydele, Chosen of Kruphix",24
BGU,"Eligeth, Crossroads Augur",24
U,"Brinelin, the Moon Kraken",23
RG,"Tuknir Deathlock",23
R,"Okaun, Eye of Chaos",23
BG,"Bortuk Bonerattle",23
BGU,"Halana, Kessig Ranger",23
URW,"Akiri, Line-Slinger",23
UB,"Malcolm, Keen-Eyed Navigator",23
UR,"Kraum, Ludevic's Opus",23
BR,"Karlach, Fury of Avernus",23
WB,"Abdel Adrian, Gorion's Ward",23
UB,"Sivriss, Nightmare Speaker",23
R,"Gut, True Soul Zealot",23
BG,"Ikra Shidiqi, the Usurper",23
GWU,"Esior, Wardwing Familiar",23
WUB,"Ghost of Ramirez DePietro",23
R,"Ryusei, the Falling Star",23
GW,"Halana, Kessig Ranger",23
BG,"Ikra Shidiqi, the Usurper",23
B,"Cabal Patriarch",23
W,"Lieutenant Kirtar",23
RWB,"Livio, Oathsworn Sentinel",23
G,"Go-Shintai of Boundless Vigor",23
GW,"Ellyn Harbreeze, Busybody",23
BG,"Halsin, Emerald Archdruid",23
W,"Regna, the Redeemer",22
WB,"Ravos, Soultender",22
RGW,"Akiri, Line-Slinger",22
R,"Karlach, Fury of Avernus",22
BR,"Armix, Filigree Thrasher",22
U,"Volo, Itinerant Scholar",22
UB,"Ur-Drago",22
RWB,"Armix, Filigree Thrasher",22
RG,"Livaan, Cultist of Tiamat",22
UB,"The Master, Formed Anew",22
W,"Livio, Oathsworn Sentinel",22
WU,"Livio, Oathsworn Sentinel",22
RW,"Lulu, Loyal Hollyphant",22
RG,"Marhault Elsdragon",22
W,"Éowyn, Lady of Rohan",22
RG,"Meet and Greet "Sisay"",22
U,"Meneldor, Swift Savior",22
GU,"Skanos Dragonheart",22
GW,"Sir Shandlar of Eberyn",22
U,"Alhammarret, High Arbiter",22
WU,"Gale, Waterdeep Prodigy",22
UB,"Alora, Merry Thief",22
UB,"Zellix, Sanity Flayer",21
RW,"Akroma, Vision of Ixidor",21
R,"Rorix Bladewing",21
BGU,"Reyhan, Last of the Abzan",21
GWU,"Akroma, Vision of Ixidor",21
U,"Volo, Itinerant Scholar",21
BGU,"Kydele, Chosen of Kruphix",21
GU,"Wilson, Refined Grizzly",21
WU,"Ishai, Ojutai Dragonspeaker",21
W,"Oriss, Samite Guardian",21
R,"Wyll, Blade of Frontiers",21
G,"Ich-Tekik, Salvage Splicer",21
BGU,"Esior, Wardwing Familiar",21
RW,"Jeska, Thrice Reborn",21
URW,"Ludevic, Necro-Alchemist",21
R,"Go-Shintai of Ancient Wars",21
GW,"Jaheira, Friend of the Forest",21
WB,"Alharu, Solemn Ritualist",21
BR,"Dargo, the Shipwrecker",21
W,"Rasaad yn Bashir",21
UR,"Gale, Waterdeep Prodigy",21
GW,"Prava of the Steel Legion",21
G,"Lady Zhurong, Warrior Queen",21
GU,"Glacian, Powerstone Engineer",21
B,"Krav, the Unredeemed",21
U,"Vhal, Candlekeep Researcher",21
B,"Keskit, the Flesh Sculptor",21
UR,"Gut, True Soul Zealot",21
BR,"Wyll, Blade of Frontiers",21
B,"Irini Sengir",21
BR,"Dargo, the Shipwrecker",21
B,"Falthis, Shadowcat Familiar",20
R,"Myojin of Infinite Rage",20
G,"Elanor Gardner",20
UB,"Silas Renn, Seeker Adept",20
W,"Akroma, Vision of Ixidor",20
GW,"Kodama of the East Tree",20
U,"Saruman the White",20
B,"Sarevok, Deathbringer",20
B,"Nadier, Agent of the Duskenel",20
R,"Rowan Kenrith",20
BG,"Halana, Kessig Ranger",20
GUR,"Ludevic, Necro-Alchemist",20
R,"Livaan, Cultist of Tiamat",20
GU,"Imoti, Celebrant of Bounty",20
WU,"Hunding Gjornersen",20
RG,"Anara, Wolvid Familiar",20
GWU,"Kydele, Chosen of Kruphix",20
R,"Kediss, Emberclaw Familiar",20
B,"Armix, Filigree Thrasher",20
WB,"Ellyn Harbreeze, Busybody",20
W,"Prava of the Steel Legion",20
UR,"Krark, the Thumbless",20
RG,"Skanos Dragonheart",20
BG,"Sivriss, Nightmare Speaker",20
G,"Anara, Wolvid Familiar",20
BGU,"Esior, Wardwing Familiar",20
WB,"Tormod, the Desecrator",19
WU,"Prava of the Steel Legion",19
WU,"Ishai, Ojutai Dragonspeaker",19
GW,"Halsin, Emerald Archdruid",19
GUR,"Esior, Wardwing Familiar",19
UR,"Alora, Merry Thief",19
GWU,"The Third Doctor",19
RG,"Gilanra, Caller of Wirewood",19
UR,"Karlach, Fury of Avernus",19
WB,"Ravos, Soultender",19
WBG,"Numa, Joraga Chieftain",19
W,"Ellyn Harbreeze, Busybody",19
BR,"Keskit, the Flesh Sculptor",19
RG,"Wilson, Refined Grizzly",19
BR,"Rograkh, Son of Rohgahh",19
WU,"Eligeth, Crossroads Augur",19
BR,"Burakos, Party Leader",19
B,"Veldrane of Sengir",19
RGW,"Livio, Oathsworn Sentinel",19
UR,"Ludevic, Necro-Alchemist",19
GW,"Kei Takahashi",19
UR,"Renari, Merchant of Marvels",19
WB,"Sivriss, Nightmare Speaker",19
WUB,"Akroma, Vision of Ixidor",19
UB,"Safana, Calimport Cutthroat",19
G,"Zuo Ci, the Mocking Sage",19
WB,"Rebbec, Architect of Ascension",19
UR,"Ludevic, Necro-Alchemist",19
BG,"Jaheira, Friend of the Forest",19
G,"Numa, Joraga Chieftain",19
WB,"Rasaad yn Bashir",19
RGW,"Bruse Tarl, Boorish Herder",19
U,"Esior, Wardwing Familiar",19
BGU,"Keskit, the Flesh Sculptor",19
UB,"Sakashima of a Thousand Faces",19
BG,"Skanos Dragonheart",19
BRG,"Anara, Wolvid Familiar",19
UR,"Renari, Merchant of Marvels",19
G,"Wilson, Refined Grizzly",19
RW,"Rasaad yn Bashir",18
WUBRG,"Jared Carthalion",18
GUR,"Gilanra, Caller of Wirewood",18
GUR,"Kydele, Chosen of Kruphix",18
WU,"Lae'zel, Vlaakith's Champion",18
G,"Myojin of Towering Might",18
WU,"Gale, Waterdeep Prodigy",18
BR,"The Dalek Emperor",18
R,"Livaan, Cultist of Tiamat",18
UR,"Gale, Waterdeep Prodigy",18
URW,"The War Doctor",18
U,"Renari, Merchant of Marvels",18
WB,"Sivriss, Nightmare Speaker",18
G,"Halana, Kessig Ranger",18
G,"Anara, Wolvid Familiar",18
BR,"Gut, True Soul Zealot",18
U,"Zellix, Sanity Flayer",18
BG,"Ikra Shidiqi, the Usurper",18
BG,"Skanos Dragonheart",18
RGW,"Akiri, Line-Slinger",18
WB,"Lulu, Loyal Hollyphant",18
B,"Burakos, Party Leader",18
WUB,"Armix, Filigree Thrasher",18
URW,"Bruse Tarl, Boorish Herder",18
WB,"Viconia, Drow Apostate",18
BR,"Shadowheart, Dark Justiciar",18
WB,"Burakos, Party Leader",18
BG,"Ikra Shidiqi, the Usurper",17
GU,"Brinelin, the Moon Kraken",17
RW,"Lae'zel, Vlaakith's Champion",17
RW,"Bruse Tarl, Boorish Herder",17
WUB,"Ishai, Ojutai Dragonspeaker",17
BG,"Keskit, the Flesh Sculptor",17
BR,"Pavel Maliki",17
BG,"Shadowheart, Dark Justiciar",17
BR,"Rograkh, Son of Rohgahh",17
BR,"Witch-king, Sky Scourge",17
R,"Dargo, the Shipwrecker",17
GWU,"Ishai, Ojutai Dragonspeaker",17
UBR,"Keskit, the Flesh Sculptor",17
U,"Volo, Itinerant Scholar",17
WUB,"The Second Doctor",17
GW,"Butterbur, Bree Innkeeper",17
WBG,"Gilanra, Caller of Wirewood",17
RGW,"Bruse Tarl, Boorish Herder",17
B,"Keskit, the Flesh Sculptor",17
BGU,"Kydele, Chosen of Kruphix",17
RW,"Livaan, Cultist of Tiamat",17
RW,"Livaan, Cultist of Tiamat",17
UBR,"Keskit, the Flesh Sculptor",17
UR,"Volo, Itinerant Scholar",17
B,"Shadowheart, Dark Justiciar",17
BG,"Gilanra, Caller of Wirewood",17
UB,"Falthis, Shadowcat Familiar",17
RG,"Wilson, Refined Grizzly",17
U,"Faceless One",17
U,"Danny Pink",17
WB,"Burakos, Party Leader",17
GU,"Kodama of the East Tree",17
GW,"Yannik, Scavenging Sentinel",17
WBG,"Gilanra, Caller of Wirewood",17
UR,"Jeska, Thrice Reborn",17
G,"Jermane, Pride of the Circus",17
UBR,"Kraum, Ludevic's Opus",17
B,"Grandmother Sengir",17
BRG,"Henzie "Toolbox" Torre",16
BR,"Sarevok, Deathbringer",16
GUR,"Kraum, Ludevic's Opus",16
R,"Telim'Tor",16
GWU,"Eligeth, Crossroads Augur",16
U,"Eligeth, Crossroads Augur",16
GU,"Gale, Waterdeep Prodigy",16
RW,"Akroma, Vision of Ixidor",16
RW,"Lae'zel, Vlaakith's Champion",16
GW,"Syr Armont, the Redeemer",16
U,"Glacian, Powerstone Engineer",16
R,"Kediss, Emberclaw Familiar",16
G,"Galadriel, Gift-Giver",16
UB,"Princess Lucrezia",16
UB,"Shadowheart, Dark Justiciar",16
UB,"Falthis, Shadowcat Familiar",16
UB,"Eligeth, Crossroads Augur",16
WU,"Lulu, Loyal Hollyphant",16
WB,"Ardenn, Intrepid Archaeologist",16
RW,"Abdel Adrian, Gorion's Ward",16
BGU,"Ikra Shidiqi, the Usurper",16
G,"Kodama of the East Tree",16
W,"Sidar Jabari",16
GU,"The Sixth Doctor",16
R,"Wyll, Blade of Frontiers",16
BG,"Skanos Dragonheart",16
B,"Cao Ren, Wei Commander",16
GWU,"Rebbec, Architect of Ascension",16
W,"Alharu, Solemn Ritualist",16
B,"Gothmog, Morgul Lieutenant",16
BGU,"Sengir, the Dark Baron",16
W,"Radiant, Serra Archangel",16
W,"Liu Bei, Lord of Shu",16
RG,"Gilanra, Caller of Wirewood",16
W,"Zhang Fei, Fierce Warrior",16
RW,"Baeloth Barrityl, Entertainer",16
BR,"Dargo, the Shipwrecker",15
GU,"Erinis, Gloom Stalker",15
WU,"Kasimir the Lone Wolf",15
RWB,"Alena, Kessig Trapper",15
BG,"Nadier, Agent of the Duskenel",15
GW,"Anara, Wolvid Familiar",15
RG,"Wilson, Refined Grizzly",15
G,"Legolas Greenleaf",15
G,"Quickbeam, Upstart Ent",15
GU,"Alora, Merry Thief",15
RW,"Rasaad yn Bashir",15
GW,"Durnan of the Yawning Portal",15
RG,"Jaheira, Friend of the Forest",15
GU,"Jaheira, Friend of the Forest",15
RWB,"Akiri, Line-Slinger",15
RW,"Akiri, Line-Slinger",15
UR,"Roxi, Publicist to the Stars",15
BG,"Kodama of the East Tree",15
